2024/11/10 17:56:07 recorder.go:46: 1731261367408324405 Lookup     /etc
2024/11/10 17:56:07 recorder.go:46: 1731261367420458352 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367420499051 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 17:56:07 recorder.go:46: 1731261367420564697 Open       /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 17:56:07 recorder.go:46: 1731261367420893528 Lookup     /usr/lib/x86_64-linux-gnu/libpsm_infinipath.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367420999832 Lookup     /etc/alternatives
2024/11/10 17:56:07 recorder.go:46: 1731261367421036863 Lookup     /etc/alternatives/libpsm_infinipath.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367421112098 Lookup     /usr/lib/libpsm1
2024/11/10 17:56:07 recorder.go:46: 1731261367421138067 Lookup     /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 17:56:07 recorder.go:46: 1731261367421171401 Open       /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 17:56:07 recorder.go:46: 1731261367421712080 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 17:56:07 recorder.go:46: 1731261367421763939 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 17:56:07 recorder.go:46: 1731261367421841839 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 17:56:07 recorder.go:46: 1731261367422336238 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 17:56:07 recorder.go:46: 1731261367422388328 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 17:56:07 recorder.go:46: 1731261367422478441 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 17:56:07 recorder.go:46: 1731261367423016534 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 17:56:07 recorder.go:46: 1731261367423404740 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 17:56:07 recorder.go:46: 1731261367423695097 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 17:56:07 recorder.go:46: 1731261367424899269 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 17:56:07 recorder.go:46: 1731261367424971989 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367425082872 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367425451550 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367425487248 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367425773097 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367425804337 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367426064316 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 17:56:07 recorder.go:46: 1731261367426091729 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 17:56:07 recorder.go:46: 1731261367426376746 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367426421782 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 17:56:07 recorder.go:46: 1731261367426484673 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 17:56:07 recorder.go:46: 1731261367426791322 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367426839675 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367426902525 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367652436076 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 17:56:07 recorder.go:46: 1731261367652781369 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 17:56:07 recorder.go:46: 1731261367652818821 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 17:56:07 recorder.go:46: 1731261367652832888 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 17:56:07 recorder.go:46: 1731261367652847226 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 17:56:07 recorder.go:46: 1731261367653056267 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 17:56:07 recorder.go:46: 1731261367653650849 Open       /etc/ld.so.cache
2024/11/10 17:56:07 recorder.go:46: 1731261367653909987 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367653951466 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367654015679 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367654589281 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 17:56:07 recorder.go:46: 1731261367655014888 Open       /etc/ld.so.cache
2024/11/10 17:56:07 recorder.go:46: 1731261367655211015 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 17:56:07 recorder.go:46: 1731261367655244980 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 17:56:07 recorder.go:46: 1731261367655303352 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 17:56:07 recorder.go:46: 1731261367655824092 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 17:56:07 recorder.go:46: 1731261367655879077 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 17:56:07 recorder.go:46: 1731261367655953680 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 17:56:07 recorder.go:46: 1731261367656444864 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367656480702 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 17:56:07 recorder.go:46: 1731261367656547471 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 17:56:07 recorder.go:46: 1731261367656908534 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 17:56:07 recorder.go:46: 1731261367656946567 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 17:56:07 recorder.go:46: 1731261367657011361 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 17:56:07 recorder.go:46: 1731261367657355502 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 17:56:07 recorder.go:46: 1731261367657394306 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 17:56:07 recorder.go:46: 1731261367657451697 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 17:56:07 recorder.go:46: 1731261367658957137 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 17:56:07 recorder.go:46: 1731261367659318050 Open       /etc/ld.so.cache
2024/11/10 17:56:07 recorder.go:46: 1731261367659613738 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367659730011 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367659831907 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367660225573 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 17:56:07 recorder.go:46: 1731261367660281580 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367660355602 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367661090523 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 17:56:07 recorder.go:46: 1731261367661142263 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367661216325 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 17:56:07 recorder.go:46: 1731261367661623497 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 17:56:07 recorder.go:46: 1731261367661674805 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 17:56:07 recorder.go:46: 1731261367661760189 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 17:56:07 recorder.go:46: 1731261367662267002 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 17:56:07 recorder.go:46: 1731261367662313020 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367662383836 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367662736995 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 17:56:07 recorder.go:46: 1731261367662790798 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367662864700 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 17:56:07 recorder.go:46: 1731261367663150278 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367663208911 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 17:56:07 recorder.go:46: 1731261367663272863 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 17:56:07 recorder.go:46: 1731261367663673753 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367663718599 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 17:56:07 recorder.go:46: 1731261367663792110 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 17:56:07 recorder.go:46: 1731261367664635630 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 17:56:07 recorder.go:46: 1731261367665009728 Open       /etc/ld.so.cache
2024/11/10 17:56:07 recorder.go:46: 1731261367686910028 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 17:56:07 recorder.go:46: 1731261367687035248 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 17:56:07 recorder.go:46: 1731261367687139668 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 17:56:08 recorder.go:46: 1731261368011159706 Lookup     /run
2024/11/10 17:56:08 recorder.go:46: 1731261368017276059 Lookup     /var
2024/11/10 17:56:08 recorder.go:46: 1731261368017330143 Lookup     /var/run
2024/11/10 17:56:08 recorder.go:46: 1731261368018728007 Lookup     /etc/gai.conf
2024/11/10 17:56:08 recorder.go:46: 1731261368018774877 Open       /etc/gai.conf
2024/11/10 17:56:08 recorder.go:46: 1731261368026266471 Lookup     /usr/share
2024/11/10 17:56:08 recorder.go:46: 1731261368034330624 Lookup     /usr/share/misc
2024/11/10 17:56:08 recorder.go:46: 1731261368051872355 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368060912101 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368061809063 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368062499549 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368063118387 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368063727847 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368064372134 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368064896882 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368065519257 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368066079803 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368066670728 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368067200495 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368067750731 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368068332789 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368068954673 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368069564303 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368070147193 Open       /etc/ld.so.cache
2024/11/10 17:56:08 recorder.go:46: 1731261368083431168 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368083522653 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368087828340 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 17:56:08 recorder.go:46: 1731261368087898555 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 17:56:08 recorder.go:46: 1731261368088449703 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 17:56:08 recorder.go:46: 1731261368092524257 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368092576557 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368092697670 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368092950144 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 17:56:08 recorder.go:46: 1731261368093136372 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
