2024/11/10 18:01:16 recorder.go:46: 1731261676559319629 Lookup     /etc
2024/11/10 18:01:16 recorder.go:46: 1731261676568612648 Lookup     /usr/lib/x86_64-linux-gnu/libhwloc.so.15.5.2
2024/11/10 18:01:16 recorder.go:46: 1731261676568672122 Open       /usr/lib/x86_64-linux-gnu/libhwloc.so.15.5.2
2024/11/10 18:01:16 recorder.go:46: 1731261676569077188 Lookup     /usr/lib/x86_64-linux-gnu/libfabric.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676569116313 Lookup     /usr/lib/x86_64-linux-gnu/libfabric.so.1.14.0
2024/11/10 18:01:16 recorder.go:46: 1731261676569181307 Open       /usr/lib/x86_64-linux-gnu/libfabric.so.1.14.0
2024/11/10 18:01:16 recorder.go:46: 1731261676569516068 Lookup     /usr/lib/x86_64-linux-gnu/libudev.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676569553360 Lookup     /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
2024/11/10 18:01:16 recorder.go:46: 1731261676569623564 Open       /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
2024/11/10 18:01:16 recorder.go:46: 1731261676569961852 Lookup     /usr/lib/x86_64-linux-gnu/librdmacm.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676570017068 Lookup     /usr/lib/x86_64-linux-gnu/librdmacm.so.1.3.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676570084918 Open       /usr/lib/x86_64-linux-gnu/librdmacm.so.1.3.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676570414720 Lookup     /usr/lib/x86_64-linux-gnu/libefa.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676570464605 Lookup     /usr/lib/x86_64-linux-gnu/libefa.so.1.1.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676570589064 Open       /usr/lib/x86_64-linux-gnu/libefa.so.1.1.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676570919116 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676570954904 Lookup     /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676571017514 Open       /usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.39.0
2024/11/10 18:01:16 recorder.go:46: 1731261676571316968 Lookup     /usr/lib/x86_64-linux-gnu/libpsm_infinipath.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676571427900 Lookup     /etc/alternatives
2024/11/10 18:01:16 recorder.go:46: 1731261676571453369 Lookup     /etc/alternatives/libpsm_infinipath.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676571536128 Lookup     /usr/lib/libpsm1
2024/11/10 18:01:16 recorder.go:46: 1731261676571560284 Lookup     /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:01:16 recorder.go:46: 1731261676571603477 Open       /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:01:16 recorder.go:46: 1731261676572231600 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 18:01:16 recorder.go:46: 1731261676572287056 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:01:16 recorder.go:46: 1731261676572364164 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:01:16 recorder.go:46: 1731261676573128638 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 18:01:16 recorder.go:46: 1731261676573175227 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:01:16 recorder.go:46: 1731261676573250842 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:01:16 recorder.go:46: 1731261676574235608 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 18:01:16 recorder.go:46: 1731261676574312756 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:01:16 recorder.go:46: 1731261676574398610 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:01:16 recorder.go:46: 1731261676575383146 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 18:01:16 recorder.go:46: 1731261676575465053 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676575553563 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676575906749 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676575945213 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676576209399 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676576236050 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676576517268 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:01:16 recorder.go:46: 1731261676576549260 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:01:16 recorder.go:46: 1731261676576890052 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676576933856 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:01:16 recorder.go:46: 1731261676577015573 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:01:16 recorder.go:46: 1731261676577385341 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676577442190 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676577532383 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676802785574 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 18:01:16 recorder.go:46: 1731261676803101680 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:01:16 recorder.go:46: 1731261676803138651 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:01:16 recorder.go:46: 1731261676803154812 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:01:16 recorder.go:46: 1731261676803180210 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:01:16 recorder.go:46: 1731261676803364493 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:01:16 recorder.go:46: 1731261676803945306 Open       /etc/ld.so.cache
2024/11/10 18:01:16 recorder.go:46: 1731261676804355912 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676804417109 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676804579871 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676805189599 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:01:16 recorder.go:46: 1731261676805600536 Open       /etc/ld.so.cache
2024/11/10 18:01:16 recorder.go:46: 1731261676805801541 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 18:01:16 recorder.go:46: 1731261676805848781 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:01:16 recorder.go:46: 1731261676805919447 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:01:16 recorder.go:46: 1731261676806407351 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 18:01:16 recorder.go:46: 1731261676806458269 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:01:16 recorder.go:46: 1731261676806549033 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:01:16 recorder.go:46: 1731261676807014845 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676807067766 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:01:16 recorder.go:46: 1731261676807151627 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:01:16 recorder.go:46: 1731261676807629422 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 18:01:16 recorder.go:46: 1731261676807677865 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:01:16 recorder.go:46: 1731261676807752187 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:01:16 recorder.go:46: 1731261676808165880 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 18:01:16 recorder.go:46: 1731261676808204804 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:01:16 recorder.go:46: 1731261676808270670 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:01:16 recorder.go:46: 1731261676809793307 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:01:16 recorder.go:46: 1731261676810151222 Open       /etc/ld.so.cache
2024/11/10 18:01:16 recorder.go:46: 1731261676810388156 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676810442781 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676810537182 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676810908463 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 18:01:16 recorder.go:46: 1731261676810983156 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676811052328 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676811619314 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 18:01:16 recorder.go:46: 1731261676811668478 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676811742660 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:01:16 recorder.go:46: 1731261676812237628 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:01:16 recorder.go:46: 1731261676812284699 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:01:16 recorder.go:46: 1731261676812356927 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:01:16 recorder.go:46: 1731261676812767604 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:01:16 recorder.go:46: 1731261676812833720 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676812907361 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676813216593 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:01:16 recorder.go:46: 1731261676813258784 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676813331263 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:01:16 recorder.go:46: 1731261676813666124 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676813717403 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:01:16 recorder.go:46: 1731261676813783429 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:01:16 recorder.go:46: 1731261676814143258 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676814198184 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:01:16 recorder.go:46: 1731261676814273037 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:01:16 recorder.go:46: 1731261676815132273 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:01:16 recorder.go:46: 1731261676815514204 Open       /etc/ld.so.cache
2024/11/10 18:01:16 recorder.go:46: 1731261676815717544 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:01:16 recorder.go:46: 1731261676815771337 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:01:16 recorder.go:46: 1731261676815831753 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:01:17 recorder.go:46: 1731261677115914178 Lookup     /run
2024/11/10 18:01:17 recorder.go:46: 1731261677121784883 Lookup     /var
2024/11/10 18:01:17 recorder.go:46: 1731261677121847092 Lookup     /var/run
2024/11/10 18:01:17 recorder.go:46: 1731261677122922942 Lookup     /etc/gai.conf
2024/11/10 18:01:17 recorder.go:46: 1731261677122966446 Open       /etc/gai.conf
2024/11/10 18:01:17 recorder.go:46: 1731261677131551589 Lookup     /usr/share
2024/11/10 18:01:17 recorder.go:46: 1731261677131615201 Lookup     /usr/share/misc
2024/11/10 18:01:17 recorder.go:46: 1731261677158647107 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677167104546 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677167829083 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677168454672 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677169019543 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677169643869 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677170346074 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677171074089 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677171723753 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677172314905 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677172859188 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677173389944 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677173924709 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677174460845 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677175057218 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677175750255 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677176411462 Open       /etc/ld.so.cache
2024/11/10 18:01:17 recorder.go:46: 1731261677191594352 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677191687180 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677195866024 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:01:17 recorder.go:46: 1731261677195937761 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:01:17 recorder.go:46: 1731261677200377685 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677200427411 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677200585093 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677200884997 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:01:17 recorder.go:46: 1731261677201045665 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
