2024/11/10 18:07:21 recorder.go:46: 1731262041529627389 Lookup     /etc
2024/11/10 18:07:21 recorder.go:46: 1731262041543363720 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 18:07:21 recorder.go:46: 1731262041543408676 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:07:21 recorder.go:46: 1731262041543475584 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:07:21 recorder.go:46: 1731262041543879516 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 18:07:21 recorder.go:46: 1731262041543917269 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:07:21 recorder.go:46: 1731262041543982664 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:07:21 recorder.go:46: 1731262041544337192 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 18:07:21 recorder.go:46: 1731262041544373832 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:07:21 recorder.go:46: 1731262041544441291 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:07:21 recorder.go:46: 1731262041545286527 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 18:07:21 recorder.go:46: 1731262041545360058 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041545431344 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041545866376 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041545904058 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041546192149 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041546222938 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041546535927 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:07:21 recorder.go:46: 1731262041546621821 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:07:21 recorder.go:46: 1731262041546957142 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041547004152 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:07:21 recorder.go:46: 1731262041547078795 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:07:21 recorder.go:46: 1731262041547381143 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041547426771 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041547512725 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041772897953 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 18:07:21 recorder.go:46: 1731262041773236520 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:07:21 recorder.go:46: 1731262041773263432 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:07:21 recorder.go:46: 1731262041773276948 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:07:21 recorder.go:46: 1731262041773290373 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:07:21 recorder.go:46: 1731262041773463064 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:07:21 recorder.go:46: 1731262041773942330 Open       /etc/ld.so.cache
2024/11/10 18:07:21 recorder.go:46: 1731262041774270688 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041774332587 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041774413662 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041775100866 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:07:21 recorder.go:46: 1731262041775550937 Open       /etc/ld.so.cache
2024/11/10 18:07:21 recorder.go:46: 1731262041775805784 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 18:07:21 recorder.go:46: 1731262041775851221 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:07:21 recorder.go:46: 1731262041775922888 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:07:21 recorder.go:46: 1731262041776591246 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 18:07:21 recorder.go:46: 1731262041776644087 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:07:21 recorder.go:46: 1731262041776708651 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:07:21 recorder.go:46: 1731262041777185913 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041777245487 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:07:21 recorder.go:46: 1731262041777325090 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:07:21 recorder.go:46: 1731262041777755944 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 18:07:21 recorder.go:46: 1731262041777803455 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:07:21 recorder.go:46: 1731262041777872577 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:07:21 recorder.go:46: 1731262041778241833 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 18:07:21 recorder.go:46: 1731262041778301728 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:07:21 recorder.go:46: 1731262041778378725 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:07:21 recorder.go:46: 1731262041779842334 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:07:21 recorder.go:46: 1731262041780209246 Open       /etc/ld.so.cache
2024/11/10 18:07:21 recorder.go:46: 1731262041780440067 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041780486275 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041780570697 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041780907120 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 18:07:21 recorder.go:46: 1731262041780956014 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041781031198 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041781525142 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 18:07:21 recorder.go:46: 1731262041781587802 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041781669979 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:07:21 recorder.go:46: 1731262041782087959 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:07:21 recorder.go:46: 1731262041782126302 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:07:21 recorder.go:46: 1731262041782195935 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:07:21 recorder.go:46: 1731262041782667587 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:07:21 recorder.go:46: 1731262041782704909 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041782768129 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041783083372 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:07:21 recorder.go:46: 1731262041783131565 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041783193052 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:07:21 recorder.go:46: 1731262041783536900 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041783587757 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:07:21 recorder.go:46: 1731262041783660306 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:07:21 recorder.go:46: 1731262041784151856 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041784225396 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:07:21 recorder.go:46: 1731262041784307864 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:07:21 recorder.go:46: 1731262041785454718 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:07:21 recorder.go:46: 1731262041785941829 Open       /etc/ld.so.cache
2024/11/10 18:07:21 recorder.go:46: 1731262041786241362 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:07:21 recorder.go:46: 1731262041786301066 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:07:21 recorder.go:46: 1731262041786399625 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:07:22 recorder.go:46: 1731262042117379311 Lookup     /run
2024/11/10 18:07:22 recorder.go:46: 1731262042123373665 Lookup     /var
2024/11/10 18:07:22 recorder.go:46: 1731262042123433589 Lookup     /var/run
2024/11/10 18:07:22 recorder.go:46: 1731262042124615169 Lookup     /etc/gai.conf
2024/11/10 18:07:22 recorder.go:46: 1731262042124659775 Open       /etc/gai.conf
2024/11/10 18:07:22 recorder.go:46: 1731262042132192220 Lookup     /usr/share
2024/11/10 18:07:22 recorder.go:46: 1731262042140254629 Lookup     /usr/share/misc
2024/11/10 18:07:22 recorder.go:46: 1731262042160718677 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042169358510 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042169971763 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042170771272 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042171572775 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042172337678 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042173176041 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042173815524 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042174507608 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042175054243 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042175612842 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042176328931 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042176992560 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042177664836 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042178214918 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042178774899 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042179431625 Open       /etc/ld.so.cache
2024/11/10 18:07:22 recorder.go:46: 1731262042194537334 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:07:22 recorder.go:46: 1731262042194642175 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:07:22 recorder.go:46: 1731262042198572041 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:07:22 recorder.go:46: 1731262042198641664 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:07:22 recorder.go:46: 1731262042201304988 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:07:22 recorder.go:46: 1731262042201353420 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
