2024/11/10 18:06:23 recorder.go:46: 1731261983020987351 Lookup     /etc
2024/11/10 18:06:23 recorder.go:46: 1731261983032832910 Lookup     /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:06:23 recorder.go:46: 1731261983032876593 Open       /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:06:23 recorder.go:46: 1731261983033534332 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 18:06:23 recorder.go:46: 1731261983033586301 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:06:23 recorder.go:46: 1731261983033678928 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:06:23 recorder.go:46: 1731261983034685163 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 18:06:23 recorder.go:46: 1731261983034769194 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:06:23 recorder.go:46: 1731261983034863604 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:06:23 recorder.go:46: 1731261983035296783 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 18:06:23 recorder.go:46: 1731261983035343232 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:06:23 recorder.go:46: 1731261983035410581 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:06:23 recorder.go:46: 1731261983036263582 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 18:06:23 recorder.go:46: 1731261983036321293 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983036401786 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983036799868 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983036828964 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983037100834 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983037129719 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983037451394 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:06:23 recorder.go:46: 1731261983037503243 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:06:23 recorder.go:46: 1731261983037925160 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983038005484 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:06:23 recorder.go:46: 1731261983038118380 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:06:23 recorder.go:46: 1731261983038626181 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983038667841 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983038731533 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983263595398 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 18:06:23 recorder.go:46: 1731261983263905962 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:06:23 recorder.go:46: 1731261983263969854 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:06:23 recorder.go:46: 1731261983264005963 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:06:23 recorder.go:46: 1731261983264021443 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:06:23 recorder.go:46: 1731261983264223539 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:06:23 recorder.go:46: 1731261983264718095 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983265092872 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983265175400 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983265288677 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983265871241 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:06:23 recorder.go:46: 1731261983266260125 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983266462983 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 18:06:23 recorder.go:46: 1731261983266519952 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:06:23 recorder.go:46: 1731261983266583995 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:06:23 recorder.go:46: 1731261983267028194 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 18:06:23 recorder.go:46: 1731261983267069724 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:06:23 recorder.go:46: 1731261983267133365 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:06:23 recorder.go:46: 1731261983267561745 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983267607733 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:06:23 recorder.go:46: 1731261983267669291 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:06:23 recorder.go:46: 1731261983268049147 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 18:06:23 recorder.go:46: 1731261983268085457 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:06:23 recorder.go:46: 1731261983268144850 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:06:23 recorder.go:46: 1731261983268496974 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 18:06:23 recorder.go:46: 1731261983268542451 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:06:23 recorder.go:46: 1731261983268614659 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:06:23 recorder.go:46: 1731261983270098928 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:06:23 recorder.go:46: 1731261983270512028 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983270829946 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983270883920 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983270981987 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983271302059 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 18:06:23 recorder.go:46: 1731261983271348007 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983271427349 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983272051483 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 18:06:23 recorder.go:46: 1731261983272120325 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983272216419 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:06:23 recorder.go:46: 1731261983272638756 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:06:23 recorder.go:46: 1731261983272684975 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:06:23 recorder.go:46: 1731261983272752584 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273127291 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:06:23 recorder.go:46: 1731261983273168700 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273229196 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273536013 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:06:23 recorder.go:46: 1731261983273578304 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273636405 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273910880 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983273945676 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:06:23 recorder.go:46: 1731261983274002956 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:06:23 recorder.go:46: 1731261983274347445 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983274397130 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:06:23 recorder.go:46: 1731261983274465651 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:06:23 recorder.go:46: 1731261983275334483 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:06:23 recorder.go:46: 1731261983275759606 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983276009835 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:06:23 recorder.go:46: 1731261983276055312 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:06:23 recorder.go:46: 1731261983276135866 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:06:23 recorder.go:46: 1731261983621606170 Lookup     /run
2024/11/10 18:06:23 recorder.go:46: 1731261983628283522 Lookup     /var
2024/11/10 18:06:23 recorder.go:46: 1731261983628343968 Lookup     /var/run
2024/11/10 18:06:23 recorder.go:46: 1731261983629326708 Lookup     /etc/gai.conf
2024/11/10 18:06:23 recorder.go:46: 1731261983629367305 Open       /etc/gai.conf
2024/11/10 18:06:23 recorder.go:46: 1731261983637626053 Lookup     /usr/share
2024/11/10 18:06:23 recorder.go:46: 1731261983637816668 Lookup     /usr/share/misc
2024/11/10 18:06:23 recorder.go:46: 1731261983656366731 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983664679421 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983665313865 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983665902451 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983666448726 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983667146881 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983667819508 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983668447970 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983669082283 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983669691148 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983670260156 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983670800831 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983671324613 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983671855037 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983672391884 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983673020406 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983673699114 Open       /etc/ld.so.cache
2024/11/10 18:06:23 recorder.go:46: 1731261983687890240 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:06:23 recorder.go:46: 1731261983687986584 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:06:23 recorder.go:46: 1731261983691778788 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:06:23 recorder.go:46: 1731261983691863981 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:06:23 recorder.go:46: 1731261983694034422 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:06:23 recorder.go:46: 1731261983694078397 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
