2024/11/10 18:07:39 recorder.go:46: 1731262059750275792 Lookup     /etc
2024/11/10 18:07:39 recorder.go:46: 1731262059762358709 Lookup     /etc/alternatives
2024/11/10 18:07:39 recorder.go:46: 1731262059762395780 Lookup     /etc/alternatives/libpsm_infinipath.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059762477586 Lookup     /usr/lib/libpsm1
2024/11/10 18:07:39 recorder.go:46: 1731262059762541228 Lookup     /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:07:39 recorder.go:46: 1731262059762587056 Open       /usr/lib/libpsm1/libpsm_infinipath.so.1.16
2024/11/10 18:07:39 recorder.go:46: 1731262059763173918 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2
2024/11/10 18:07:39 recorder.go:46: 1731262059763243441 Lookup     /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:07:39 recorder.go:46: 1731262059763329676 Open       /usr/lib/x86_64-linux-gnu/libpsm2.so.2.2
2024/11/10 18:07:39 recorder.go:46: 1731262059763746453 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200
2024/11/10 18:07:39 recorder.go:46: 1731262059763800837 Lookup     /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:07:39 recorder.go:46: 1731262059763894075 Open       /usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0
2024/11/10 18:07:39 recorder.go:46: 1731262059764354506 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200
2024/11/10 18:07:39 recorder.go:46: 1731262059764410773 Lookup     /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:07:39 recorder.go:46: 1731262059764481889 Open       /usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0
2024/11/10 18:07:39 recorder.go:46: 1731262059765763140 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4
2024/11/10 18:07:39 recorder.go:46: 1731262059765832853 Lookup     /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059765948033 Open       /usr/lib/x86_64-linux-gnu/libinfinipath.so.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059766363347 Lookup     /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059766405548 Open       /usr/lib/x86_64-linux-gnu/librt.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059766802657 Lookup     /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059766844988 Open       /usr/lib/x86_64-linux-gnu/libpthread.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059767204296 Lookup     /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:07:39 recorder.go:46: 1731262059767244763 Open       /usr/lib/x86_64-linux-gnu/libdl.so.2
2024/11/10 18:07:39 recorder.go:46: 1731262059767551610 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059767590785 Lookup     /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:07:39 recorder.go:46: 1731262059767647533 Open       /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
2024/11/10 18:07:39 recorder.go:46: 1731262059767908953 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059767943199 Lookup     /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059767997653 Open       /usr/lib/x86_64-linux-gnu/libnuma.so.1.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059985948492 Lookup     /usr/lib/x86_64-linux-gnu/hwloc
2024/11/10 18:07:39 recorder.go:46: 1731262059986351182 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:07:39 recorder.go:46: 1731262059986392481 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:07:39 recorder.go:46: 1731262059986416377 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:07:39 recorder.go:46: 1731262059986440242 Lookup     /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:07:39 recorder.go:46: 1731262059986680211 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_opencl.so
2024/11/10 18:07:39 recorder.go:46: 1731262059987193573 Open       /etc/ld.so.cache
2024/11/10 18:07:39 recorder.go:46: 1731262059987563991 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059987628304 Lookup     /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059987740278 Open       /usr/lib/x86_64-linux-gnu/libOpenCL.so.1.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059988428885 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_xml_libxml.so
2024/11/10 18:07:39 recorder.go:46: 1731262059988979418 Open       /etc/ld.so.cache
2024/11/10 18:07:39 recorder.go:46: 1731262059989221942 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2
2024/11/10 18:07:39 recorder.go:46: 1731262059989271988 Lookup     /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:07:39 recorder.go:46: 1731262059989354155 Open       /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.13
2024/11/10 18:07:39 recorder.go:46: 1731262059989842979 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70
2024/11/10 18:07:39 recorder.go:46: 1731262059989890260 Lookup     /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:07:39 recorder.go:46: 1731262059989955064 Open       /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
2024/11/10 18:07:39 recorder.go:46: 1731262059990389825 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059990431184 Lookup     /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:07:39 recorder.go:46: 1731262059990504575 Open       /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
2024/11/10 18:07:39 recorder.go:46: 1731262059990850647 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5
2024/11/10 18:07:39 recorder.go:46: 1731262059990890372 Lookup     /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:07:39 recorder.go:46: 1731262059990959204 Open       /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
2024/11/10 18:07:39 recorder.go:46: 1731262059991321196 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70
2024/11/10 18:07:39 recorder.go:46: 1731262059991372194 Lookup     /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:07:39 recorder.go:46: 1731262059991467506 Open       /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
2024/11/10 18:07:39 recorder.go:46: 1731262059992896058 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_gl.so
2024/11/10 18:07:39 recorder.go:46: 1731262059993205620 Open       /etc/ld.so.cache
2024/11/10 18:07:39 recorder.go:46: 1731262059993455718 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059993509591 Lookup     /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059993580998 Open       /usr/lib/x86_64-linux-gnu/libXNVCtrl.so.0.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059993890790 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6
2024/11/10 18:07:39 recorder.go:46: 1731262059993936869 Lookup     /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059994005941 Open       /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059994525274 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6
2024/11/10 18:07:39 recorder.go:46: 1731262059994574618 Lookup     /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059994644662 Open       /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
2024/11/10 18:07:39 recorder.go:46: 1731262059994976938 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1
2024/11/10 18:07:39 recorder.go:46: 1731262059995015171 Lookup     /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:07:39 recorder.go:46: 1731262059995077350 Open       /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
2024/11/10 18:07:39 recorder.go:46: 1731262059995452998 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6
2024/11/10 18:07:39 recorder.go:46: 1731262059995495870 Lookup     /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059995574881 Open       /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059995878712 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6
2024/11/10 18:07:39 recorder.go:46: 1731262059995917396 Lookup     /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059995977461 Open       /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
2024/11/10 18:07:39 recorder.go:46: 1731262059996258348 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059996291792 Lookup     /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:07:39 recorder.go:46: 1731262059996351025 Open       /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
2024/11/10 18:07:39 recorder.go:46: 1731262059996685064 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059996730872 Lookup     /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:07:39 recorder.go:46: 1731262059996786849 Open       /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
2024/11/10 18:07:39 recorder.go:46: 1731262059997539198 Open       /usr/lib/x86_64-linux-gnu/hwloc/hwloc_pci.so
2024/11/10 18:07:39 recorder.go:46: 1731262059997926579 Open       /etc/ld.so.cache
2024/11/10 18:07:39 recorder.go:46: 1731262059998138103 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0
2024/11/10 18:07:39 recorder.go:46: 1731262059998178250 Lookup     /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:07:39 recorder.go:46: 1731262059998242994 Open       /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1
2024/11/10 18:07:40 recorder.go:46: 1731262060300108600 Lookup     /run
2024/11/10 18:07:40 recorder.go:46: 1731262060306136708 Lookup     /var
2024/11/10 18:07:40 recorder.go:46: 1731262060306209647 Lookup     /var/run
2024/11/10 18:07:40 recorder.go:46: 1731262060307428208 Lookup     /etc/gai.conf
2024/11/10 18:07:40 recorder.go:46: 1731262060307462724 Open       /etc/gai.conf
2024/11/10 18:07:40 recorder.go:46: 1731262060314988395 Lookup     /usr/share
2024/11/10 18:07:40 recorder.go:46: 1731262060315204479 Lookup     /usr/share/misc
2024/11/10 18:07:40 recorder.go:46: 1731262060333577505 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060342187491 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060342860588 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060343413465 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060343999646 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060344565729 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060345198599 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060345825087 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060346367194 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060346938066 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060347520800 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060348105088 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060348683504 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060349263152 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060349906402 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060350587164 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060351274739 Open       /etc/ld.so.cache
2024/11/10 18:07:40 recorder.go:46: 1731262060366647177 Lookup     /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:07:40 recorder.go:46: 1731262060366776535 Open       /opt/lammps/examples/reax/HNS/in.reaxc.hns
2024/11/10 18:07:40 recorder.go:46: 1731262060370450441 Lookup     /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:07:40 recorder.go:46: 1731262060370540693 Open       /opt/lammps/examples/reax/HNS/data.hns-equil
2024/11/10 18:07:40 recorder.go:46: 1731262060386132120 Lookup     /opt/lammps/examples/reax/HNS/ffield.reax.hns
2024/11/10 18:07:40 recorder.go:46: 1731262060386220720 Open       /opt/lammps/examples/reax/HNS/ffield.reax.hns
